#	#	time	X(m)	Y(m)	Z(m)
1562400	0	0	5		
1566000	0	0	5		
1569600	0	0	5		
1573200	0	0	5		
1576800	0	0	5		
1580400	0	0	5		
1584000	0	0	5		
1587600	0	0	5		
1591200	0	0	5		
1594800	0	0	5		
1598400	0	0	5		
1602000	0	0	5		
1605600	0	0	5		
1609200	0	0	5		
1612800	0	0	5		
1616400	0	0	5		
1620000	0	0	5		
1623600	0	0	5		
1627200	0	0	5		
1630800	0	0	5		
1634400	0	0	5		
1638000	0	0	5		
1641600	0	0	5		
1645200	0	0	5		
1648800	0	0	5		
1652400	0	0	5		
1656000	0	0	5		
1659600	0	0	5		
1663200	0	0	5		
1666800	0	0	5		
1670400	0	0	5		
1674000	0	0	5		
1677600	0	0	5		
1681200	0	0	5		
1684800	0	0	5		
1688400	0	0	5		
1692000	0	0	5		
1695600	0	0	5		
1699200	0	0	5		
1702800	0	0	5		
1706400	0	0	5		
1710000	0	0	5		
1713600	0	0	5		
1717200	0	0	5		
1720800	0	0	5		
1724400	0	0	5		
1728000	0	0	5		
1731600	0	0	5		
1735200	0	0	5		
1738800	0	0	5		
1742400	0	0	5		
1746000	0	0	5		
1749600	0	0	5		
1753200	0	0	5		
1756800	0	0	5		
1760400	0	0	5		
1764000	0	0	5		
1767600	0	0	5		
1771200	0	0	5		
1774800	0	0	5		
1778400	0	0	5		
1782000	0	0	5		
1785600	0	0	5		
1789200	0	0	5		
1792800	0	0	5		
1796400	0	0	5		
1800000	0	0	5		
1803600	0	0	5		
1807200	0	0	5		
1810800	0	0	5		
1814400	0	0	5		
1818000	0	0	5		
1821600	0	0	5		
1825200	0	0	5		
1828800	0	0	5		
1832400	0	0	5		
1836000	0	0	5		
1839600	0	0	5		
1843200	0	0	5		
1846800	0	0	5		
1850400	0	0	5		
1854000	0	0	5		
1857600	0	0	5		
1861200	0	0	5		
1864800	0	0	5		
1868400	0	0	5		
1872000	0	0	5		
1875600	0	0	5		
1879200	0	0	5		
1882800	0	0	5		
1886400	0	0	5		
1890000	0	0	5		
1893600	0	0	5		
1897200	0	0	5		
1900800	0	0	5		
1904400	0	0	5		
1908000	0	0	5		
1911600	0	0	5		
1915200	0	0	5		
1918800	0	0	5		
1922400	0	0	5		
1926000	0	0	5		
1929600	0	0	5		
1933200	0	0	5		
1936800	0	0	5		
1940400	0	0	5		
1944000	0	0	5		
1947600	0	0	5		
1951200	0	0	5		
1954800	0	0	5		
1958400	0	0	5		
1962000	0	0	5		
1965600	0	0	5		
1969200	0	0	5		
1972800	0	0	5		
1976400	0	0	5		
1980000	0	0	5		
1983600	0	0	5		
1987200	0	0	5		
1990800	0	0	5		
1994400	0	0	5		
1998000	0	0	5		
2001600	0	0	5		
2005200	0	0	5		
2008800	0	0	5		
2012400	0	0	5		
2016000	0	0	5		
2019600	0	0	5		
2023200	0	0	5		
2026800	0	0	5		
2030400	0	0	5		
2034000	0	0	5		
2037600	0	0	5		
2041200	0	0	5		
2044800	0	0	5		
2048400	0	0	5		
2052000	0	0	5		
2055600	0	0	5		
2059200	0	0	5		
2062800	0	0	5		
2066400	0	0	5		
2070000	0	0	5		
2073600	0	0	5		
2077200	0	0	5		
2080800	0	0	5		
2084400	0	0	5		
2088000	0	0	5		
2091600	0	0	5		
2095200	0	0	5		
2098800	0	0	5		
2102400	0	0	5		
2106000	0	0	5		
2109600	0	0	5		
2113200	0	0	5		
2116800	0	0	5		
2120400	0	0	5		
2124000	0	0	5		
2127600	0	0	5		
2131200	0	0	5		
2134800	0	0	5		
2138400	0	0	5		
2142000	0	0	5		
2145600	0	0	5		
2149200	0	0	5		
2152800	0	0	5		
2156400	0	0	5		
2160000	0	0	5		
2163600	0	0	5		
2167200	0	0	5		
2170800	0	0	5		
2174400	0	0	5		
2178000	0	0	5		
2181600	0	0	5		
2185200	0	0	5		
2188800	0	0	5		
2192400	0	0	5		
2196000	0	0	5		
2199600	0	0	5		
2203200	0	0	5		
2206800	0	0	5		
2210400	0	0	5		
2214000	0	0	5		
2217600	0	0	5		
2221200	0	0	5		
2224800	0	0	5		
2228400	0	0	5		
2232000	0	0	5		
2235600	0	0	5		
2239200	0	0	5		
2242800	0	0	5		
2246400	0	0	5		
2250000	0	0	5		
2253600	0	0	5		
2257200	0	0	5		
2260800	0	0	5		
2264400	0	0	5		
2268000	0	0	5		
2271600	0	0	5		
2275200	0	0	5		
2278800	0	0	5		
2282400	0	0	5		
2286000	0	0	5		
2289600	0	0	5		
2293200	0	0	5		
2296800	0	0	5		
2300400	0	0	5		
2304000	0	0	5		
2307600	0	0	5		
2311200	0	0	5		
2314800	0	0	5		
2318400	0	0	5		
2322000	0	0	5		
2325600	0	0	5		
2329200	0	0	5		
2332800	0	0	5		
2336400	0	0	5		
2340000	0	0	5		
2343600	0	0	5		
2347200	0	0	5		
2350800	0	0	5		
2354400	0	0	5		
2358000	0	0	5		
2361600	0	0	5		
2365200	0	0	5		
2368800	0	0	5		
2372400	0	0	5		
2376000	0	0	5		
2379600	0	0	5		
2383200	0	0	5		
2386800	0	0	5		
2390400	0	0	5		
2394000	0	0	5		
2397600	0	0	5		
2401200	0	0	5		
2404800	0	0	5		
2408400	0	0	5		
2412000	0	0	5		
2415600	0	0	5		
2419200	0	0	5		
2422800	0	0	5		
2426400	0	0	5		
2430000	0	0	5		
2433600	0	0	5		
2437200	0	0	5		
2440800	0	0	5		
2444400	0	0	5		
2448000	0	0	5		
2451600	0	0	5		
2455200	0	0	5		
2458800	0	0	5		
2462400	0	0	5		
2466000	0	0	5		
2469600	0	0	5		
2473200	0	0	5		
2476800	0	0	5		
2480400	0	0	5		
2484000	0	0	5		
2487600	0	0	5		
2491200	0	0	5		
2494800	0	0	5		
2498400	0	0	5		
2502000	0	0	5		
2505600	0	0	5		
2509200	0	0	5		
2512800	0	0	5		
2516400	0	0	5		
2520000	0	0	5		
2523600	0	0	5		
2527200	0	0	5		
2530800	0	0	5		
2534400	0	0	5		
2538000	0	0	5		
2541600	0	0	5		
2545200	0	0	5		
2548800	0	0	5		
2552400	0	0	5		
2556000	0	0	5		
2559600	0	0	5		
2563200	0	0	5		
2566800	0	0	5		
2570400	0	0	5		
2574000	0	0	5		
2577600	0	0	5		
2581200	0	0	5		
2584800	0	0	5		
2588400	0	0	5		
2592000	0	0	5		
2595600	0	0	5		
2599200	0	0	5		
2602800	0	0	5		
2606400	0	0	5		
2610000	0	0	5		
2613600	0	0	5		
2617200	0	0	5		
2620800	0	0	5		
2624400	0	0	5		
2628000	0	0	5		
2631600	0	0	5		
2635200	0	0	5		
2638800	0	0	5		
2642400	0	0	5		
2646000	0	0	5		
2649600	0	0	5		
2653200	0	0	5		
2656800	0	0	5		
2660400	0	0	5		
2664000	0	0	5		
2667600	0	0	5		
2671200	0	0	5		
2674800	0	0	5		
2678400	0	0	5		
2682000	0	0	5		
2685600	0	0	5		
2689200	0	0	5		
2692800	0	0	5		
2696400	0	0	5		
2700000	0	0	5		
2703600	0	0	5		
2707200	0	0	5		
2710800	0	0	5		
2714400	0	0	5		
2718000	0	0	5		
2721600	0	0	5		
2725200	0	0	5		
2728800	0	0	5		
2732400	0	0	5		
2736000	0	0	5		
2739600	0	0	5		
2743200	0	0	5		
2746800	0	0	5		
2750400	0	0	5		
2754000	0	0	5		
2757600	0	0	5		
2761200	0	0	5		
2764800	0	0	5		
